perno,sex,latitude,long,value,valueLog,goneAway,marketing,moveFreq,moveDur,premsFreq,premsMean,premsMax,premsMin,premsMedian,premsDur,traceability
1559,0,,,710.0,6.565264970035361,0,0,1,6570,1,250.0,250.0,250.0,250.0,6570,0.0
1560,0,,,30736.403187335047,10.333203002677866,0,1,3,517,216,99.43,275.02,6.37,84.06,30,0.5635911653147774
1561,1,51.5384,-0.0414,31669.221278675068,10.36310055061892,0,0,1,6570,216,99.38,304.63,11.14,81.05,30,0.0
1562,0,,,31954.69357805187,10.372074352867756,0,1,1,6570,216,102.32,317.47,8.13,90.83,30,0.8078536055662835
1563,2,51.4061,0.0305,710.0,6.565264970035361,0,1,1,6570,1,250.0,250.0,250.0,250.0,6570,0.5766076989110273
1564,1,,,710.0,6.565264970035361,0,1,1,6570,1,250.0,250.0,250.0,250.0,6570,0.8171729595379809
1565,0,,,32067.574968730256,10.375600673012709,0,0,1,6570,216,103.16,311.55,3.3,96.8,30,0.7898270202095269
1566,2,,,710.0,6.565264970035361,0,0,3,645,1,250.0,250.0,250.0,250.0,6570,0.8574241783861991
1567,1,52.25,-2.54078,223401.55783551067,12.316726138894225,0,1,1,6570,82,1909.34,4809.9,1.39,1911.22,77,0.6915933340886709
1568,1,,,31723.547750806043,10.364814515358502,0,0,1,6570,216,101.62,355.78,3.12,93.02,30,0.0
1569,2,52.0845,-2.800023255813953,51334.4495715464,10.846117337391494,0,1,1,6570,16,2319.56,4301.8,30.58,2469.64,425,0.5462506230158208
1570,2,,,710.0,6.565264970035361,0,1,1,6570,1,250.0,250.0,250.0,250.0,6570,0.6339564910033845
1571,2,,,232085.7035778187,12.354861994405999,0,1,1,6570,82,2096.02,4504.53,0.94,2033.21,80,0.5253578490569244
1572,2,,,85519.52352647965,11.356499974196966,0,1,1,6570,30,2123.23,3824.08,437.9,2044.3,216,0.0
1573,0,51.4126,-0.2974,73221.39409735902,11.201242926336716,0,1,2,2989,26,2322.31,4071.33,1.98,2264.11,236,0.6062730870073769
1574,2,51.5103,-0.2657166666666666,710.0,6.565264970035361,1,1,1,6570,1,250.0,250.0,250.0,250.0,6570,0.6653959882014809
1575,2,,,710.0,6.565264970035361,0,1,1,6570,1,250.0,250.0,250.0,250.0,6570,0.714329277961661
1576,2,,,710.0,6.565264970035361,1,0,2,367,1,250.0,250.0,250.0,250.0,6570,0.8142531222383487
1577,1,,,30319.59953488356,10.319549631716693,0,1,1,6570,216,96.27,328.96,10.51,81.77,30,0.8836630796716047
1578,2,51.4822,-0.0986428571428571,32320.99809978004,10.383472393958323,0,1,2,1078,216,103.56,362.81,11.53,90.54,30,0.0
1579,1,,,33072.38433757542,10.40645390309179,0,0,2,273,216,106.84,298.24,3.67,99.24,30,0.7467496285681707
1580,1,,,194395.33663034264,12.177649182193703,0,1,3,1539,72,1898.99,3828.26,114.4,1846.58,89,0.7220700139249949
1581,2,,,144439.7199157302,11.880617536284905,0,1,2,3606,54,2013.9,4094.24,12.6,2007.5,122,0.549738789147851
1582,2,,,88011.78723645325,11.385226030359183,0,1,3,2221,33,2089.5,4092.97,216.03,2114.39,201,0.7331048340890641
1583,1,51.5011,0.0442,31245.59625697277,10.34963372545755,0,1,1,6570,216,99.59,326.81,2.13,85.85,30,0.5859757083381061
1584,1,,,710.0,6.565264970035361,0,1,1,6570,1,250.0,250.0,250.0,250.0,6570,0.6152302508772958
1585,0,52.5188,-1.7891,78333.97423009442,11.268736686085497,0,1,1,6570,29,2101.92,4343.66,61.78,2133.69,230,0.0
1586,1,,,33306.6099507065,10.413511153288821,1,0,2,2852,216,106.53,329.18,8.2,96.82,30,0.0
1587,0,52.4814,-1.8998,27814.38812101328,10.23330872410145,0,0,1,6570,10,2064.03,3091.83,57.96,2395.05,580,0.567372062200105
1588,1,,,148631.44847385606,11.90922502059674,0,1,1,6570,49,2160.18,4591.11,324.34,1955.41,130,0.0
1589,2,52.5156,-1.9195,252054.9566017463,12.437402424470154,0,0,1,6570,80,2232.32,4765.37,472.02,2156.8,81,0.830859620299596
1590,2,53.4809,-2.2374,710.0,6.565264970035361,0,1,1,6570,1,250.0,250.0,250.0,250.0,6570,0.0
1591,2,51.5386,-0.055525,91521.83268191552,11.424332831346646,0,1,1,6570,39,1751.88,3679.95,59.59,1564.52,168,0.6638581096967758
1592,0,,,192122.2471505353,12.16588715230902,1,0,1,6570,68,2008.51,3860.08,297.38,1971.28,93,0.0
1593,1,,,710.0,6.565264970035361,0,0,3,2053,1,250.0,250.0,250.0,250.0,6570,0.0
1594,1,,,6244.043062947512,8.739383178303967,0,0,2,3063,4,1616.28,2387.23,1296.42,1390.74,779,0.5015121300055249
1595,1,,,710.0,6.565264970035361,0,0,1,6570,1,250.0,250.0,250.0,250.0,6570,0.8264490584472131
1596,2,51.6167,-1.732504761904762,171014.1840978602,12.04950177998551,0,1,1,6570,62,2004.95,3962.15,380.24,2094.46,105,0.0
1597,2,,,32071.85565485712,10.375734153652983,0,0,1,6570,216,101.4,514.5,10.42,94.65,30,0.8680193145091863
1598,0,,,710.0,6.565264970035361,0,1,1,6570,1,250.0,250.0,250.0,250.0,6570,0.0
1599,1,,,710.0,6.565264970035361,0,0,1,6570,1,250.0,250.0,250.0,250.0,6570,0.0
1600,0,,,206264.42182545064,12.236914225754543,0,0,2,4032,75,1924.64,3911.0,6.79,2035.86,87,0.0
1601,0,,,710.0,6.565264970035361,0,0,1,6570,1,250.0,250.0,250.0,250.0,6570,0.0
1602,0,53.4106,-2.9779,31264.10806573892,10.350226011391644,0,0,1,6570,216,99.62,396.5,6.94,88.09,30,0.6655855607192456
1603,2,,,710.0,6.565264970035361,0,1,1,6570,1,250.0,250.0,250.0,250.0,6570,0.788003658632231
1604,2,,,167130.0386342335,12.026527462845714,0,1,1,6570,68,1889.62,4336.44,3.2,1826.31,96,0.8690624740671558
1605,1,,,710.0,6.565264970035361,0,1,1,6570,1,250.0,250.0,250.0,250.0,6570,0.6339626938718423
1606,1,51.8667,-2.5675235294117646,26795.01118144345,10.195970999224757,0,0,2,1520,7,3028.16,4127.95,2517.09,2762.16,1038,0.7834721125587991
1607,2,,,710.0,6.565264970035361,0,0,1,6570,1,250.0,250.0,250.0,250.0,6570,0.6307219270381247
1608,1,51.4822,-0.0986428571428571,27707.08340898585,10.229443378220918,0,1,1,6570,15,1294.76,3364.54,70.18,1165.13,431,0.6622020058821967
1609,1,55.8651,-4.2576,710.0,6.565264970035361,1,1,1,6570,1,250.0,250.0,250.0,250.0,6570,0.0
1610,0,,,62877.90845413394,11.048950164052009,0,0,2,357,22,2039.4,3795.94,534.4,2025.28,282,0.6727174584311979
1611,1,53.6933,-2.580388888888889,31526.52148670185,10.358584422529786,0,0,3,1700,216,100.1,329.69,5.98,92.43,30,0.0
1612,2,53.7406,-1.5177500000000002,32223.51366570597,10.380451703103814,0,1,1,6570,216,103.01,281.42,16.97,88.14,30,0.6839389499575259
1613,0,51.5238,-3.0891333333333333,143097.2831467434,11.8712799796672,0,0,2,74,45,2310.86,4150.28,10.23,2498.8,146,0.5372734577493523
1614,0,,,127251.35738246165,11.75391960140862,0,1,1,6570,44,2045.97,4496.04,220.88,2015.12,146,0.0
1615,2,,,710.0,6.565264970035361,0,1,1,6570,1,250.0,250.0,250.0,250.0,6570,0.0
1616,2,51.59,-0.1531,710.0,6.565264970035361,1,1,1,6570,1,250.0,250.0,250.0,250.0,6570,0.0
1617,2,,,33720.49075646571,10.425860965878975,0,0,1,6570,216,108.2,360.24,2.68,90.19,30,0.7310061825377215
1618,2,55.8902,-4.2332,31484.656256776747,10.35725560318107,0,1,1,6570,216,100.48,359.44,3.17,85.24,30,0.8586733816832988
1619,0,,,710.0,6.565264970035361,0,0,2,1898,1,250.0,250.0,250.0,250.0,6570,0.0
1620,0,,,70265.96083539468,11.160042761893706,0,1,1,6570,29,1897.53,3528.34,700.39,1733.39,227,0.5773971392492492
1621,2,,,30942.959564517445,10.339900774514192,0,1,1,6570,216,98.34,269.43,11.12,89.76,30,0.0
1622,1,51.5524,-0.1205142857142857,32562.035697422903,10.390902339581716,0,1,1,6570,216,105.46,293.63,1.33,94.74,30,0.6607413022765183
1623,0,,,31573.922720411258,10.360086828518247,0,1,1,6570,216,100.15,313.18,0.42,80.4,30,0.0
1624,0,51.4925,-0.2204,226575.67808140247,12.330834287664405,0,0,1,6570,79,2041.3,4663.08,134.4,2044.05,78,0.0
1625,0,,,31514.579247126985,10.358205550981584,0,0,1,6570,216,102.54,341.53,0.12,93.34,30,0.8609878329481312
1626,2,,,22157.488190045773,10.005930785612108,0,0,1,6570,11,1558.76,2552.45,306.13,1944.49,584,0.0
1627,0,55.8651,-4.2576,710.0,6.565264970035361,0,1,1,6570,1,250.0,250.0,250.0,250.0,6570,0.0
1628,0,,,31148.36846139576,10.346517146002657,0,0,1,6570,216,100.34,350.66,8.29,83.73,30,0.0
1629,1,,,32073.350425315984,10.375780759488414,0,1,2,2541,216,103.23,337.17,9.19,90.15,30,0.0
1630,2,,,710.0,6.565264970035361,0,0,1,6570,1,250.0,250.0,250.0,250.0,6570,0.839677560011114
1631,1,53.4616,-2.9534,31928.82788583796,10.371264576166828,0,0,1,6570,216,99.1,348.55,5.03,86.21,30,0.5554717780673649
1632,1,,,30407.773300981386,10.32245355539864,0,1,1,6570,216,96.48,271.76,13.86,86.22,30,0.0
1633,2,53.4809,-2.2374,31404.203676843437,10.354697037994587,1,1,1,6570,216,99.41,328.38,0.63,85.81,30,0.0
1634,0,55.7511,-4.1977,31488.66203448325,10.357382824608196,0,1,1,6570,9,2172.77,3345.6,694.42,2054.81,727,0.0
1635,1,,,710.0,6.565264970035361,0,0,1,6570,1,250.0,250.0,250.0,250.0,6570,0.0
1636,1,,,710.0,6.565264970035361,1,1,1,6570,1,250.0,250.0,250.0,250.0,6570,0.0
1637,2,,,32947.09461140323,10.402658360364747,1,0,3,929,216,106.97,371.11,5.25,96.04,30,0.5202296355503929
1638,1,,,32425.27616391424,10.386693526154211,1,0,2,2953,216,103.12,328.17,13.71,96.74,30,0.8863408286169794
1639,1,,,32389.40158659652,10.385586536742977,0,0,1,6570,216,103.28,371.1,9.87,87.86,30,0.0
1640,0,55.9733,-4.05812,710.0,6.565264970035361,0,1,2,739,1,250.0,250.0,250.0,250.0,6570,0.6193943199837992
1641,0,,,710.0,6.565264970035361,0,1,1,6570,1,250.0,250.0,250.0,250.0,6570,0.7148330422080886
1642,2,53.8328,-1.7255,28889.362560927315,10.271228728866818,0,0,1,6570,216,91.95,361.93,17.79,85.85,30,0.6409951459105616
1643,2,,,710.0,6.565264970035361,0,0,1,6570,1,250.0,250.0,250.0,250.0,6570,0.8658075972523825
1644,0,,,111081.2697251659,11.618017372082502,0,0,1,6570,42,1961.12,4630.91,207.21,1977.91,141,0.6860030894086647
1645,1,,,30513.47644230648,10.325923715575712,0,1,1,6570,216,97.11,262.56,4.55,85.1,30,0.7925004086466689
1646,2,52.0458,-0.3404399999999999,28780.41750610571,10.267450487150095,0,1,1,6570,216,91.92,297.05,6.72,82.46,30,0.5545195401499331
1647,0,,,124809.01039457002,11.734539930985704,0,1,1,6570,47,1947.06,4615.34,115.83,1922.57,135,0.6834903056943318
1648,2,,,31832.53998326539,10.36824431549849,1,1,1,6570,216,102.5,290.39,10.33,90.5,30,0.7431578525377528
1649,2,,,32291.345752763464,10.382554539959218,0,1,1,6570,216,103.62,367.51,14.92,89.52,30,0.6672034710350367
1650,2,52.4916,-1.8596,175233.42573250702,12.073874225431513,0,0,1,6570,72,1892.76,4060.64,108.11,1914.72,91,0.0
1651,0,,,710.0,6.565264970035361,1,0,1,6570,1,250.0,250.0,250.0,250.0,6570,0.0
1652,0,52.5047,-1.8863,31111.491270066297,10.345332524135499,0,0,2,29,216,97.97,354.57,5.04,83.41,30,0.7908161084479572
1653,1,55.8143,-4.2561,43205.70365069155,10.67372779446834,0,1,1,6570,19,1704.43,3127.35,172.07,1502.78,321,0.7263670272404557
1654,1,,,30794.413043648783,10.335088557820931,0,1,1,6570,216,99.26,358.96,11.76,83.17,30,0.8857908469708934
1655,1,,,245337.05357488716,12.410388272956004,0,1,2,2373,95,1956.17,4236.67,34.38,1960.8,69,0.0
1656,1,,,710.0,6.565264970035361,0,1,1,6570,1,250.0,250.0,250.0,250.0,6570,0.0
1657,2,,,31284.530931129266,10.350879034908818,0,0,1,6570,216,100.71,281.53,4.67,85.0,30,0.0
1658,1,,,61258.93927713771,11.02286506513953,0,0,1,6570,21,1944.41,3548.45,58.64,1930.64,312,0.5672503939387353
1659,0,,,710.0,6.565264970035361,0,1,2,672,1,250.0,250.0,250.0,250.0,6570,0.8150324905511201
1660,0,,,57343.615945493984,10.956816798933094,0,0,3,2017,21,1957.93,3770.51,583.32,1442.96,309,0.0
1661,0,,,29518.48035419752,10.292771798873,0,0,1,6570,216,94.33,259.52,6.96,84.48,30,0.6842331604128032
1662,2,,,710.0,6.565264970035361,1,0,2,2431,1,250.0,250.0,250.0,250.0,6570,0.0
1663,1,55.881,-4.415466666666666,121545.91926338091,11.70804740668692,0,0,1,6570,43,1979.16,3992.14,227.38,1813.37,154,0.0
1664,1,52.5359,-1.9905,33195.71607715073,10.41017611275824,0,0,1,6570,216,107.19,317.38,1.09,95.85,30,0.7004866986821979
1665,2,,,29785.836206205146,10.301788264411192,1,0,1,6570,216,94.82,305.51,8.8,81.32,30,0.6994274255648087
1666,1,53.5697,-1.7878,710.0,6.565264970035361,0,1,1,6570,1,250.0,250.0,250.0,250.0,6570,0.8439468730950954
1667,1,,,32116.00891393473,10.377109904858862,0,0,1,6570,216,101.59,371.68,5.57,80.9,30,0.0
1668,0,,,181143.3045446732,12.107043734804787,0,1,2,4738,59,2086.02,4488.92,416.64,2112.1,110,0.6514744768257308
1669,2,,,710.0,6.565264970035361,0,0,2,4959,1,250.0,250.0,250.0,250.0,6570,0.5511781713591709
1670,1,,,251850.30202791333,12.436590150410375,0,0,2,4006,90,2112.51,5157.32,1.22,2018.25,72,0.7697095487826067
1671,2,53.3608,-1.5084,22175.168213798333,10.006728392889633,0,1,1,6570,9,2004.04,3095.83,928.33,1934.74,773,0.5230553951336625
1672,2,53.4826,-1.304275,250768.0428076845,12.432283658600163,1,1,1,6570,88,2059.64,5544.37,590.37,2100.95,73,0.7287671232740789
1673,0,53.383,-1.4659,126250.45422640118,11.746022944964015,0,0,1,6570,47,2031.16,4470.48,80.21,1996.38,137,0.0
1674,1,51.6004,-0.1943,710.0,6.565264970035361,0,1,1,6570,1,250.0,250.0,250.0,250.0,6570,0.0
1675,1,,,710.0,6.565264970035361,0,0,1,6570,1,250.0,250.0,250.0,250.0,6570,0.0
1676,0,53.4106,-2.9779,31321.941916752905,10.352074150633271,0,1,1,6570,216,98.71,326.94,5.87,89.28,30,0.0
1677,1,57.3079,-4.016363636363637,32258.637365056205,10.381541111638192,0,1,2,329,216,103.5,437.79,12.73,91.45,30,0.0
1678,1,,,710.0,6.565264970035361,0,1,1,6570,1,250.0,250.0,250.0,250.0,6570,0.0
1679,1,,,710.0,6.565264970035361,1,1,3,2719,1,250.0,250.0,250.0,250.0,6570,0.6402309234394742
1680,2,,,31134.03883526657,10.346056995953742,0,1,1,6570,216,98.33,339.19,2.66,87.22,30,0.0
1681,0,,,710.0,6.565264970035361,0,1,2,2004,1,250.0,250.0,250.0,250.0,6570,0.0
1682,0,,,88003.24836951698,11.38512900606903,0,0,1,6570,31,2065.17,3815.21,0.65,2235.94,196,0.8288771833477033
1683,1,,,30861.62662539576,10.337268834359397,0,0,1,6570,216,97.46,341.61,7.37,84.16,30,0.0
1684,1,,,31957.079075350084,10.372149002566873,0,1,1,6570,216,101.1,345.35,16.58,87.52,30,0.7924031601248402
1685,1,,,276488.1800710997,12.529923350644168,0,0,1,6570,86,2246.54,5203.48,238.52,2050.52,76,0.0
1686,2,,,176117.23913398632,12.078905183696321,1,0,3,1689,69,1968.03,4338.48,65.09,1884.4,95,0.0
1687,2,,,31857.708427689504,10.3690346545649,0,1,1,6570,216,102.23,309.96,5.21,90.49,30,0.6177532877933939
1688,0,,,710.0,6.565264970035361,0,1,1,6570,1,250.0,250.0,250.0,250.0,6570,0.8544150635079836
1689,1,55.8651,-4.2576,87345.69490758466,11.377629028801948,0,1,2,1159,34,1792.63,4492.95,176.7,1695.17,195,0.8409675132411749
1690,0,52.0191,-4.2481,33494.554916359935,10.41913816479198,0,1,1,6570,216,107.96,335.87,4.3,94.44,30,0.6949233831468775
1691,1,53.4106,-2.9779,29523.802616804023,10.292952085350864,0,1,2,1494,216,95.62,274.85,3.73,83.4,30,0.7440615644494674
1692,2,51.4822,-0.0986428571428571,246149.34277690368,12.413693715172235,0,1,1,6570,82,2174.51,4119.99,112.45,2154.04,79,0.6451255187971543
1693,1,,,39152.73255711829,10.57522549609993,0,1,1,6570,15,1995.98,2741.48,945.31,2109.94,447,0.5813161725094886
1694,0,,,93045.10339028052,11.440839637260487,0,0,2,546,40,1796.6,4087.02,239.37,1811.96,166,0.6100841469415942
1695,2,53.4792,-2.2859,710.0,6.565264970035361,0,0,1,6570,1,250.0,250.0,250.0,250.0,6570,0.6945190201382048
1696,2,51.5386,-0.055525,710.0,6.565264970035361,0,0,1,6570,1,250.0,250.0,250.0,250.0,6570,0.5206408078390832
1697,0,53.383,-1.4659,35726.741786423125,10.483654757002792,0,1,1,6570,15,1886.85,3740.78,425.15,1745.36,442,0.8775209819671781
1698,2,,,32181.18391583914,10.379137210293463,1,0,1,6570,216,104.08,275.97,5.27,95.34,30,0.0
1699,2,52.4783,-1.8506,76208.09612074314,11.241222984334502,1,1,1,6570,28,1996.72,4055.69,314.12,2049.13,223,0.6899077539161362
1700,0,51.9182,-0.4567666666666666,31309.889787436958,10.351689294270722,0,0,1,6570,216,99.55,329.12,4.55,92.47,30,0.0
1701,1,,,254603.65585985305,12.447463324231938,0,0,1,6570,91,2055.85,4545.05,206.05,1982.75,70,0.0
1702,0,53.4106,-2.9779,41840.84081627506,10.64162819452816,1,1,1,6570,15,2064.9,3402.2,385.64,1717.98,338,0.6105386047878851
1703,2,,,84731.27822979967,11.347240094996335,0,1,1,6570,30,1952.63,3983.61,407.27,1835.19,221,0.6168357511622656
1704,2,52.5064,-1.9406,710.0,6.565264970035361,0,0,1,6570,1,250.0,250.0,250.0,250.0,6570,0.7215017977036415
1705,2,,,710.0,6.565264970035361,0,0,1,6570,1,250.0,250.0,250.0,250.0,6570,0.8187748104344059
1706,2,,,276116.07077454054,12.52857660257905,0,1,2,2226,96,2015.45,4794.48,112.5,1912.31,68,0.0
1707,0,,,156255.53250997327,11.959247975035627,0,1,1,6570,55,2072.77,4048.27,8.03,2201.79,118,0.0
1708,1,53.383,-1.4659,710.0,6.565264970035361,0,1,1,6570,1,250.0,250.0,250.0,250.0,6570,0.0
1709,1,53.3065,-2.583875,29719.236219029684,10.299549799276353,0,0,1,6570,216,93.09,363.95,4.56,81.56,30,0.5841137201781635
1710,2,,,710.0,6.565264970035361,0,1,1,6570,1,250.0,250.0,250.0,250.0,6570,0.8392443524475243
1711,2,,,710.0,6.565264970035361,0,1,2,1739,1,250.0,250.0,250.0,250.0,6570,0.0
1712,0,52.6833,-2.4797666666666665,232886.88924044583,12.358308160773277,1,0,1,6570,85,2051.67,4979.75,35.11,2204.45,77,0.7563097314033318
1713,0,,,710.0,6.565264970035361,0,1,1,6570,1,250.0,250.0,250.0,250.0,6570,0.5281620711569007
1714,1,55.8651,-4.2576,157921.78026570528,11.969855127816185,0,0,1,6570,58,1992.0,3885.72,367.93,1899.3,114,0.6213203279265016
1715,2,,,31521.459753862484,10.358423854887471,0,1,1,6570,216,101.11,281.92,9.88,90.22,30,0.5856884020136458
1716,1,,,710.0,6.565264970035361,0,1,1,6570,1,250.0,250.0,250.0,250.0,6570,0.0
1717,0,,,33917.2768283232,10.431679804499185,1,1,1,6570,216,107.92,335.43,11.33,95.64,30,0.7204584544042837
1718,1,,,710.0,6.565264970035361,0,0,2,3131,1,250.0,250.0,250.0,250.0,6570,0.8602719675033226
1719,2,,,710.0,6.565264970035361,1,1,3,529,1,250.0,250.0,250.0,250.0,6570,0.0
1720,0,53.1658,-1.400425,201661.7774865256,12.214347204182513,1,1,1,6570,75,1918.52,3916.01,61.46,1910.28,84,0.8878323213714118
1721,2,53.4106,-2.9779,710.0,6.565264970035361,0,1,1,6570,1,250.0,250.0,250.0,250.0,6570,0.6572998159075669
1722,0,,,30970.572189534083,10.340792748403102,0,0,2,6127,216,99.77,338.67,6.98,87.78,30,0.855311118560157
1723,0,,,30558.06992955275,10.327384084530513,0,0,1,6570,216,98.24,312.91,6.77,87.52,30,0.0
1724,2,51.4519,0.1994,188296.06125671795,12.145770797043136,1,1,1,6570,69,2008.48,4443.58,112.76,1884.42,94,0.6074036649837272
1725,1,,,31718.033625562355,10.364640682199303,0,0,1,6570,216,100.79,277.14,2.2,93.06,30,0.0
1726,1,54.9901,-1.592,32305.893660792357,10.383004958844202,0,0,2,1623,216,103.26,334.95,7.72,93.8,30,0.7737619001732778
1727,0,55.8667,-4.25,29744.545693987504,10.30040105614808,0,0,2,518,11,1841.33,2893.77,50.88,1766.45,550,0.0
1728,0,,,31811.822313430803,10.367593270541208,0,1,1,6570,216,100.98,349.99,3.4,94.28,30,0.7793781053126745
1729,0,,,233733.0675275738,12.361935006142437,0,0,2,1995,94,1869.65,3996.83,35.78,1883.8,67,0.0
1730,2,,,710.0,6.565264970035361,0,0,1,6570,1,250.0,250.0,250.0,250.0,6570,0.0
1731,0,,,145118.4469879933,11.885305563720541,0,0,1,6570,50,2121.55,4490.76,255.34,2087.11,133,0.8124960803686858
1732,0,51.5524,-0.1205142857142857,208647.01539485075,12.248399181555305,0,0,1,6570,75,2108.54,4890.27,110.13,2131.85,86,0.0
1733,0,,,710.0,6.565264970035361,0,0,1,6570,1,250.0,250.0,250.0,250.0,6570,0.0
1734,2,,,710.0,6.565264970035361,0,1,1,6570,1,250.0,250.0,250.0,250.0,6570,0.0
1735,0,,,250861.2247995806,12.432655175969604,0,0,1,6570,88,2023.54,4412.18,127.44,1966.96,74,0.8725311589478444
1736,1,,,35097.13459942696,10.46587477077765,0,0,3,596,14,1946.83,4503.29,255.87,1881.74,432,0.0
1737,0,53.9586,-1.0827857142857142,710.0,6.565264970035361,1,1,1,6570,1,250.0,250.0,250.0,250.0,6570,0.0
1738,1,,,32890.786076478464,10.400947839064068,0,1,1,6570,216,104.52,278.51,1.78,102.68,30,0.7113205493162222
1739,2,53.4809,-2.2374,29771.95582098369,10.301322149567095,0,1,1,6570,216,95.55,297.17,10.63,83.64,30,0.532730417522799
1740,0,,,710.0,6.565264970035361,0,1,1,6570,1,250.0,250.0,250.0,250.0,6570,0.7364362807327806
1741,0,,,37062.18294539396,10.52035240111041,0,1,1,6570,16,1877.13,3736.91,398.63,1864.36,354,0.0
1742,2,,,35816.172796915525,10.486154824482414,1,0,1,6570,13,2251.8,3718.01,310.16,2185.51,445,0.5930915565671294
1743,0,,,710.0,6.565264970035361,0,0,1,6570,1,250.0,250.0,250.0,250.0,6570,0.0
1744,0,,,710.0,6.565264970035361,0,0,1,6570,1,250.0,250.0,250.0,250.0,6570,0.5270673018716954
1745,0,53.4106,-2.9779,710.0,6.565264970035361,0,0,1,6570,1,250.0,250.0,250.0,250.0,6570,0.6181013260985566
1746,1,,,710.0,6.565264970035361,1,1,2,862,1,250.0,250.0,250.0,250.0,6570,0.845130527743648
1747,1,51.5238,-3.0891333333333333,73437.54743255113,11.204190629210464,0,1,1,6570,23,2219.46,3924.62,730.36,2159.86,294,0.0
1748,0,,,30151.8955775597,10.314003071739851,0,0,1,6570,216,96.08,350.96,3.78,87.86,30,0.6623257775815857
1749,1,,,178170.2350465744,12.090494748903582,0,1,1,6570,72,1896.75,4642.77,138.79,1694.25,90,0.7257508855090811
1750,1,53.4809,-2.2374,30321.28843244481,10.319605333327218,0,0,1,6570,216,93.94,374.57,4.74,79.91,30,0.0
1751,2,51.548,-0.0629,710.0,6.565264970035361,1,1,1,6570,1,250.0,250.0,250.0,250.0,6570,0.5500273879918155
1752,1,,,174892.0677466157,12.071924306899971,0,1,2,3455,56,2366.4,5671.33,263.8,2347.64,115,0.0
1753,2,,,30597.690985384925,10.328679827099418,0,1,1,6570,216,99.27,346.92,8.85,86.94,30,0.0
1754,1,,,27952.49737181645,10.238261825998316,0,1,2,1191,11,1902.97,3558.2,324.0,1994.18,521,0.6343890888306344
1755,1,52.4814,-1.8998,710.0,6.565264970035361,1,0,3,2108,1,250.0,250.0,250.0,250.0,6570,0.0
1756,2,,,710.0,6.565264970035361,0,1,1,6570,1,250.0,250.0,250.0,250.0,6570,0.0
1757,0,,,32149.28743954001,10.378145565797753,0,0,1,6570,216,103.06,359.7,0.31,88.72,30,0.5403256518236144
1758,2,,,30311.11023670923,10.319269598767654,1,0,1,6570,216,98.04,259.99,10.28,86.9,30,0.8620627413935286
1759,0,,,33097.679567232735,10.407218455198793,0,1,1,6570,216,106.74,327.75,8.96,91.72,30,0.5718658114437385
1760,1,,,710.0,6.565264970035361,0,0,1,6570,1,250.0,250.0,250.0,250.0,6570,0.7765251159604278
1761,1,,,710.0,6.565264970035361,1,1,3,1599,1,250.0,250.0,250.0,250.0,6570,0.6071303525182328
1762,2,,,256594.0266859874,12.455250452194308,0,0,2,3464,91,2084.08,4502.94,52.31,2145.09,71,0.7424714536039991
1763,0,52.1969,0.1483272727272727,710.0,6.565264970035361,0,0,1,6570,1,250.0,250.0,250.0,250.0,6570,0.0
1764,0,55.1306,-1.5932000000000002,40880.16811278853,10.618400337217187,0,1,1,6570,19,1643.3,3576.9,38.74,1739.06,353,0.6198992123931943
1765,0,51.5524,-0.1205142857142857,37519.21474868871,10.532608474028248,0,1,1,6570,16,1723.44,3374.12,619.24,1679.64,363,0.0
1766,0,51.5386,-0.055525,710.0,6.565264970035361,0,0,1,6570,1,250.0,250.0,250.0,250.0,6570,0.6458458531460213
